2026-05-21 20:29:16 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-77.75, -174.0)
2026-05-21 20:29:16 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14987 не обнаружено
2026-05-21 20:29:16 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14988 (координаты 30.45, -58.85)
2026-05-21 20:29:16 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=30.45%2C-58.85&radius=25000&limit=15
2026-05-21 20:29:16 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (30.45, -58.85)
2026-05-21 20:29:16 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (30.45, -58.85)
2026-05-21 20:29:16 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14988 не обнаружено
2026-05-21 20:29:16 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14989 (координаты -72.22, 133.88)
2026-05-21 20:29:16 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-72.22%2C133.88&radius=25000&limit=15
2026-05-21 20:29:17 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-72.22, 133.88)
2026-05-21 20:29:17 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-72.22, 133.88)
2026-05-21 20:29:17 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14989 не обнаружено
2026-05-21 20:29:17 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14990 (координаты -68.11, -40.9)
2026-05-21 20:29:17 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-68.11%2C-40.9&radius=25000&limit=15
2026-05-21 20:29:17 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-68.11, -40.9)
2026-05-21 20:29:17 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-68.11, -40.9)
2026-05-21 20:29:17 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14990 не обнаружено
2026-05-21 20:29:17 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14991 (координаты -17.2, 143.69)
2026-05-21 20:29:17 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-17.2%2C143.69&radius=25000&limit=15
2026-05-21 20:29:17 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-17.2, 143.69)
2026-05-21 20:29:17 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-17.2, 143.69)
2026-05-21 20:29:17 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14991 не обнаружено
2026-05-21 20:29:17 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14992 (координаты -20.96, 24.17)
2026-05-21 20:29:17 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-20.96%2C24.17&radius=25000&limit=15
2026-05-21 20:29:18 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-20.96, 24.17)
2026-05-21 20:29:18 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-20.96, 24.17)
2026-05-21 20:29:18 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14992 не обнаружено
2026-05-21 20:29:18 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14993 (координаты -69.48, -1.29)
2026-05-21 20:29:18 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-69.48%2C-1.29&radius=25000&limit=15
2026-05-21 20:29:18 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-69.48, -1.29)
2026-05-21 20:29:18 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-69.48, -1.29)
2026-05-21 20:29:18 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14993 не обнаружено
2026-05-21 20:29:18 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14994 (координаты -83.07, 54.81)
2026-05-21 20:29:18 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-83.07%2C54.81&radius=25000&limit=15
2026-05-21 20:29:19 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-83.07, 54.81)
2026-05-21 20:29:19 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-83.07, 54.81)
2026-05-21 20:29:19 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14994 не обнаружено
2026-05-21 20:29:19 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14995 (координаты -64.9, 156.25)
2026-05-21 20:29:19 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-64.9%2C156.25&radius=25000&limit=15
2026-05-21 20:29:19 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-64.9, 156.25)
2026-05-21 20:29:19 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-64.9, 156.25)
2026-05-21 20:29:19 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14995 не обнаружено
2026-05-21 20:29:19 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14996 (координаты 41.13, 34.13)
2026-05-21 20:29:19 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=41.13%2C34.13&radius=25000&limit=15
2026-05-21 20:29:19 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (41.13, 34.13)
2026-05-21 20:29:19 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (41.13, 34.13)
2026-05-21 20:29:19 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14996 не обнаружено
2026-05-21 20:29:19 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14997 (координаты 74.99, 42.47)
2026-05-21 20:29:19 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=74.99%2C42.47&radius=25000&limit=15
2026-05-21 20:29:19 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (74.99, 42.47)
2026-05-21 20:29:19 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (74.99, 42.47)
2026-05-21 20:29:19 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14997 не обнаружено
2026-05-21 20:29:20 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14998 (координаты 13.67, -111.39)
2026-05-21 20:29:20 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=13.67%2C-111.39&radius=25000&limit=15
2026-05-21 20:29:20 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (13.67, -111.39)
2026-05-21 20:29:20 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (13.67, -111.39)
2026-05-21 20:29:20 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14998 не обнаружено
2026-05-21 20:29:20 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 14999 (координаты -11.13, -118.61)
2026-05-21 20:29:20 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-11.13%2C-118.61&radius=25000&limit=15
2026-05-21 20:29:20 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 20:29:20 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-11.13, -118.61)
2026-05-21 20:29:20 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-11.13, -118.61)
2026-05-21 20:29:20 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 14999 не обнаружено
2026-05-21 20:29:20 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15000 (координаты 67.11, -112.22)
2026-05-21 20:29:20 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=67.11%2C-112.22&radius=25000&limit=15
2026-05-21 20:29:21 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (67.11, -112.22)
2026-05-21 20:29:21 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (67.11, -112.22)
2026-05-21 20:29:21 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15000 не обнаружено
2026-05-21 20:29:21 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15001 (координаты 62.05, -165.45)
2026-05-21 20:29:21 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=62.05%2C-165.45&radius=25000&limit=15
2026-05-21 20:29:21 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (62.05, -165.45)
2026-05-21 20:29:21 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (62.05, -165.45)
